"Project name","Task name","Date","Start time","End time","Duration","Time zone","Project archived","Task completed"
"Work","ENTRY-468","2025-12-02","16:38:58","17:43:59","01:05:01","+02:00","false","false"
"Work","ENTRY-468","2025-12-02","18:34:39","20:30:29","01:55:50","+02:00","false","false"
"General CS","Networking","2025-12-02","20:35:32","21:01:19","00:25:47","+02:00","false","false"
"Programming","Competitive programming ","2025-12-02","21:15:51","21:31:01","00:15:10","+02:00","false","false"
"General CS","Networking","2025-12-03","11:32:50","12:25:55","00:53:05","+02:00","false","false"
"General CS","Networking","2025-12-03","16:01:55","17:17:33","01:15:38","+02:00","false","false"
"Work","ENTRY-468","2025-12-03","17:24:24","18:13:44","00:49:20","+02:00","false","false"
"Work","ENTRY-468","2025-12-03","18:30:55","19:30:25","00:59:30","+02:00","false","false"
"Work","ENTRY-468","2025-12-03","19:54:01","20:25:28","00:31:27","+02:00","false","false"
"Work","ENTRY-468","2025-12-03","20:32:40","21:12:33","00:39:53","+02:00","false","false"
"Programming","Competitive programming ","2025-12-03","21:37:32","22:12:37","00:35:05","+02:00","false","false"
"Programming",,"2025-12-03","22:12:53","22:30:59","00:18:06","+02:00","false",
"Programming",,"2025-12-04","08:35:05","09:49:26","01:14:21","+02:00","false",
"Programming","Competitive programming ","2025-12-04","09:54:41","10:07:49","00:13:08","+02:00","false","false"
"General CS",,"2025-12-04","14:40:37","15:33:06","00:52:29","+02:00","false",
"General CS","Networking","2025-12-04","15:33:08","16:00:04","00:26:56","+02:00","false","false"
"Programming","Competitive programming ","2025-12-04","16:00:05","16:49:22","00:49:17","+02:00","false","false"
"Programming","Competitive programming ","2025-12-04","16:55:03","17:37:41","00:42:38","+02:00","false","false"
"Programming","Competitive programming ","2025-12-04","17:53:31","18:28:35","00:35:04","+02:00","false","false"
"Work","ENTRY-468","2025-12-04","19:12:51","19:17:19","00:04:28","+02:00","false","false"
"Work","ENTRY-468","2025-12-04","19:45:43","21:20:38","01:34:55","+02:00","false","false"
"Programming",,"2025-12-05","10:00:37","10:35:43","00:35:06","+02:00","false",
"Programming",,"2025-12-05","11:29:41","13:04:50","01:35:09","+02:00","false",
"Programming","Competitive programming ","2025-12-05","16:35:23","18:32:21","01:56:58","+02:00","false","false"
"Programming","Competitive programming ","2025-12-05","19:11:19","19:40:47","00:29:28","+02:00","false","false"
"General CS",,"2025-12-05","20:05:57","20:31:36","00:25:39","+02:00","false",
"Programming","SPMC Queue","2025-12-06","10:28:35","11:05:14","00:36:39","+02:00","false","false"
"Programming","SPMC Queue","2025-12-06","12:01:44","12:30:00","00:28:16","+02:00","false","false"
"Programming","SPMC Queue","2025-12-06","12:48:01","13:18:36","00:30:35","+02:00","false","false"
"Programming","SPMC Queue","2025-12-06","14:15:35","14:39:02","00:23:27","+02:00","false","false"
"Programming","SPMC Queue","2025-12-06","14:53:46","15:15:55","00:22:09","+02:00","false","false"
"Programming","SPMC Queue","2025-12-06","16:04:54","16:30:37","00:25:43","+02:00","false","false"
"General CS","Performace oriented programming ","2025-12-06","16:30:39","17:13:17","00:42:38","+02:00","false","false"
"General CS","Performace oriented programming ","2025-12-06","17:23:42","17:23:43","00:00:01","+02:00","false","false"
"Programming","SPMC Queue","2025-12-06","17:23:44","17:30:27","00:06:43","+02:00","false","false"
"Programming","SPMC Queue","2025-12-06","17:53:29","18:17:31","00:24:02","+02:00","false","false"
"General CS","Performace oriented programming ","2025-12-06","20:03:32","20:03:33","00:00:01","+02:00","false","false"
"General CS","Networking","2025-12-06","20:03:36","20:38:58","00:35:22","+02:00","false","false"
"Programming","Competitive programming ","2025-12-06","21:38:21","21:57:29","00:19:08","+02:00","false","false"
"General CS","Performace oriented programming ","2025-12-07","09:53:46","11:50:16","01:56:30","+02:00","false","false"
"General CS","Performace oriented programming ","2025-12-07","11:53:42","11:58:48","00:05:06","+02:00","false","false"
"General CS","Performace oriented programming ","2025-12-07","12:27:56","12:37:16","00:09:20","+02:00","false","false"
"Programming","SPMC Queue","2025-12-07","12:37:18","12:50:06","00:12:48","+02:00","false","false"
"General CS","Performace oriented programming ","2025-12-07","13:23:41","14:10:30","00:46:49","+02:00","false","false"
"Programming","Infra","2025-12-07","14:10:39","14:56:11","00:45:32","+02:00","false","false"
"Programming","Infra","2025-12-07","17:17:08","19:49:14","02:32:06","+02:00","false","false"
"General CS","C++","2025-12-07","20:38:17","21:09:10","00:30:53","+02:00","false","false"
"Programming","Competitive programming ","2025-12-07","22:32:07","22:58:36","00:26:29","+02:00","false","false"
"Work","SCHOCH-1502","2025-12-08","10:07:27","11:02:12","00:54:45","+02:00","false","false"
"Programming","Infra","2025-12-08","13:42:19","15:01:43","01:19:24","+02:00","false","false"
"Programming","Infra","2025-12-08","15:06:05","15:25:40","00:19:35","+02:00","false","false"
"Work",,"2025-12-08","15:25:54","15:25:55","00:00:01","+02:00","false",
"Work","SCHOCH-1502","2025-12-08","15:26:06","15:26:07","00:00:01","+02:00","false","false"
"Work","KLOTZ-563","2025-12-08","15:26:13","15:41:19","00:15:06","+02:00","false","false"
"Programming","Infra","2025-12-08","16:23:53","17:50:12","01:26:19","+02:00","false","false"
"General CS","Networking","2025-12-08","19:15:06","19:48:48","00:33:42","+02:00","false","false"
"General CS","C++","2025-12-08","20:14:14","21:13:58","00:59:44","+02:00","false","false"
"Programming","Competitive programming ","2025-12-08","21:14:05","21:15:30","00:01:25","+02:00","false","false"
"Programming","Competitive programming ","2025-12-08","21:40:11","22:44:02","01:03:51","+02:00","false","false"
"Programming","Competitive programming ","2025-12-09","13:51:28","14:49:50","00:58:22","+02:00","false","false"
"Programming","Infra","2025-12-09","15:03:47","16:58:24","01:54:37","+02:00","false","false"
"Programming","Infra","2025-12-09","17:06:45","17:36:42","00:29:57","+02:00","false","false"
"Programming","Infra","2025-12-09","17:38:49","18:03:59","00:25:10","+02:00","false","false"
"General CS","C++","2025-12-09","20:10:35","21:26:09","01:15:34","+02:00","false","false"
"General CS","C++","2025-12-09","21:26:19","21:33:26","00:07:07","+02:00","false","false"
"Programming","Infra","2025-12-10","09:40:00","10:57:26","01:17:26","+02:00","false","false"
"Programming","Infra","2025-12-10","12:12:55","12:58:01","00:45:06","+02:00","false","false"
"Work","KLOTZ-563","2025-12-10","14:23:38","15:10:23","00:46:45","+02:00","false","false"
"Programming","SPMC Queue","2025-12-10","15:30:06","15:40:11","00:10:05","+02:00","false","false"
"Programming","SPMC Queue","2025-12-10","16:13:57","17:41:19","01:27:22","+02:00","false","false"
"Programming","SPMC Queue","2025-12-10","18:09:07","19:33:04","01:23:57","+02:00","false","false"
"Programming","SPMC Queue","2025-12-10","19:36:41","20:11:54","00:35:13","+02:00","false","false"
"Work","KLOTZ-563","2025-12-10","20:35:04","21:14:17","00:39:13","+02:00","false","false"
"Programming",,"2025-12-10","22:22:24","22:56:01","00:33:37","+02:00","false",
"General CS","C++","2025-12-11","10:50:29","10:58:26","00:07:57","+02:00","false","false"
"General CS","C++","2025-12-11","11:24:38","12:40:57","01:16:19","+02:00","false","false"
"Work","SKIN-1862","2025-12-11","16:17:16","17:37:42","01:20:26","+02:00","false","false"
"General CS","C++","2025-12-11","20:17:49","20:41:34","00:23:45","+02:00","false","false"
"Programming","Competitive programming ","2025-12-11","20:51:57","22:30:11","01:38:14","+02:00","false","false"
"Work","KLOTZ-563","2025-12-12","11:33:42","12:37:01","01:03:19","+02:00","false","false"
"Work","KLOTZ-563","2025-12-12","15:06:05","16:21:52","01:15:47","+02:00","false","false"
"Work","KLOTZ-563","2025-12-12","17:01:21","17:37:02","00:35:41","+02:00","false","false"
"Programming","Competitive programming ","2025-12-12","21:19:43","22:33:21","01:13:38","+02:00","false","false"
"Programming","Competitive programming ","2025-12-13","10:53:44","13:48:43","02:54:59","+02:00","false","false"
"Programming","Competitive programming ","2025-12-13","14:01:12","14:08:12","00:07:00","+02:00","false","false"
"Programming","SPMC Queue","2025-12-13","15:22:11","15:53:04","00:30:53","+02:00","false","false"
"Programming","Competitive programming ","2025-12-13","15:53:09","16:51:20","00:58:11","+02:00","false","false"
"Programming","Competitive programming ","2025-12-13","18:01:24","19:44:19","01:42:55","+02:00","false","false"
"Programming","Competitive programming ","2025-12-14","11:39:14","12:55:20","01:16:06","+02:00","false","false"
"Programming","Competitive programming ","2025-12-14","14:18:29","14:48:25","00:29:56","+02:00","false","false"
"Programming","Competitive programming ","2025-12-14","15:08:35","15:17:40","00:09:05","+02:00","false","false"
"Programming","Competitive programming ","2025-12-14","15:24:45","16:20:13","00:55:28","+02:00","false","false"
"Programming","Competitive programming ","2025-12-14","16:46:47","17:07:56","00:21:09","+02:00","false","false"
"General CS","C++","2025-12-14","17:37:14","17:57:16","00:20:02","+02:00","false","false"
"General CS","C++","2025-12-14","18:39:48","18:46:07","00:06:19","+02:00","false","false"
"Programming","Competitive programming ","2025-12-14","18:46:08","19:56:58","01:10:50","+02:00","false","false"
"Programming","Competitive programming ","2025-12-14","20:29:50","21:33:13","01:03:23","+02:00","false","false"
"Work","Meeting","2025-12-15","10:02:34","10:37:40","00:35:06","+02:00","false","false"
"General CS","C++","2025-12-15","10:42:44","11:27:06","00:44:22","+02:00","false","false"
"General CS","C++","2025-12-15","11:29:29","11:34:41","00:05:12","+02:00","false","false"
"Work","KLOTZ-563","2025-12-15","12:03:31","12:03:32","00:00:01","+02:00","false","false"
"Programming","SPMC Queue","2025-12-15","12:03:32","12:03:35","00:00:03","+02:00","false","false"
"Work","KLOTZ-563","2025-12-15","12:03:35","14:45:55","02:42:20","+02:00","false","false"
"Work","KLOTZ-563","2025-12-15","15:20:59","16:16:19","00:55:20","+02:00","false","false"
"Programming","Competitive programming ","2025-12-15","17:03:47","17:21:08","00:17:21","+02:00","false","false"
"Programming","Competitive programming ","2025-12-15","17:24:47","17:25:12","00:00:25","+02:00","false","false"
"Programming","Competitive programming ","2025-12-15","18:04:13","19:47:36","01:43:23","+02:00","false","false"
"Programming","Competitive programming ","2025-12-15","20:18:32","20:52:28","00:33:56","+02:00","false","false"
"Programming","Competitive programming ","2025-12-15","21:00:07","21:10:34","00:10:27","+02:00","false","false"
"Work","Meeting","2025-12-16","09:58:28","10:51:07","00:52:39","+02:00","false","false"
"Programming","Competitive programming ","2025-12-16","13:06:46","15:17:19","02:10:33","+02:00","false","false"
"Programming","Competitive programming ","2025-12-16","15:27:06","16:12:43","00:45:37","+02:00","false","false"
"Work","ENTRY-474","2025-12-16","16:30:12","16:41:07","00:10:55","+02:00","false","false"
"Programming","Competitive programming ","2025-12-16","16:41:08","17:58:18","01:17:10","+02:00","false","false"
"Programming","Competitive programming ","2025-12-16","18:53:39","20:02:14","01:08:35","+02:00","false","false"
"Programming","Competitive programming ","2025-12-16","21:00:47","22:02:53","01:02:06","+02:00","false","false"
"Work","ENTRY-474","2025-12-17","08:40:52","09:59:14","01:18:22","+02:00","false","false"
"Work","Meeting","2025-12-17","09:59:21","10:17:20","00:17:59","+02:00","false","false"
"Work","ENTRY-474","2025-12-17","10:17:21","11:56:59","01:39:38","+02:00","false","false"
"Work","ENTRY-474","2025-12-17","12:51:11","14:40:51","01:49:40","+02:00","false","false"
"Work","ENTRY-474","2025-12-17","15:40:57","17:17:41","01:36:44","+02:00","false","false"
"Programming","Competitive programming ","2025-12-17","18:50:21","18:59:00","00:08:39","+02:00","false","false"
"Programming","Competitive programming ","2025-12-17","19:55:21","20:35:33","00:40:12","+02:00","false","false"
"Programming","Competitive programming ","2025-12-17","20:48:29","22:03:01","01:14:32","+02:00","false","false"
"Work","Meeting","2025-12-18","10:01:21","10:35:13","00:33:52","+02:00","false","false"
"Work","Meeting","2025-12-18","10:35:14","10:35:16","00:00:02","+02:00","false","false"
"Work","ENTRY-474","2025-12-18","11:06:49","11:37:33","00:30:44","+02:00","false","false"
"Work","ENTRY-474","2025-12-18","11:48:18","12:47:04","00:58:46","+02:00","false","false"
"Work","ENTRY-474","2025-12-18","13:51:00","15:08:09","01:17:09","+02:00","false","false"
"Work","ENTRY-474","2025-12-18","15:18:01","15:33:06","00:15:05","+02:00","false","false"
"Work","ENTRY-474","2025-12-18","16:26:47","16:32:30","00:05:43","+02:00","false","false"
"Programming","Competitive programming ","2025-12-18","18:20:42","19:26:31","01:05:49","+02:00","false","false"
"Programming","Competitive programming ","2025-12-18","20:51:44","21:35:28","00:43:44","+02:00","false","false"
"Programming","Competitive programming ","2025-12-18","21:36:11","21:36:14","00:00:03","+02:00","false","false"
"Programming","Competitive programming ","2025-12-19","13:47:18","14:49:35","01:02:17","+02:00","false","false"
"Programming","Competitive programming ","2025-12-19","15:32:01","15:38:55","00:06:54","+02:00","false","false"
"Programming","Competitive programming ","2025-12-19","17:12:08","18:10:13","00:58:05","+02:00","false","false"
"Programming","Competitive programming ","2025-12-19","19:38:32","19:47:34","00:09:02","+02:00","false","false"
"General CS","C++","2025-12-19","20:57:32","21:37:44","00:40:12","+02:00","false","false"
"Programming",,"2025-12-20","10:29:42","16:02:57","05:33:15","+02:00","false",
"Programming","Competitive programming ","2025-12-20","12:19:37","12:19:38","00:00:01","+02:00","false","false"
"Programming","Competitive programming ","2025-12-20","16:53:14","16:53:15","00:00:01","+02:00","false","false"
"Programming",,"2025-12-20","16:53:16","20:11:55","03:18:39","+02:00","false",
"Programming","Competitive programming ","2025-12-20","20:11:56","21:16:09","01:04:13","+02:00","false","false"
"Programming",,"2025-12-20","21:16:10","23:59:59","02:43:49","+02:00","false",
"Programming",,"2025-12-21","00:00:00","00:05:17","00:05:17","+02:00","false",
"Programming",,"2025-12-21","09:45:26","13:45:35","04:00:09","+02:00","false",
"Programming","Competitive programming ","2025-12-21","19:15:00","20:09:53","00:54:53","+02:00","false","false"
"Work","KLOTZ-445","2025-12-22","09:11:25","10:02:41","00:51:16","+02:00","false","false"
"Work","Meeting","2025-12-22","10:02:45","10:27:58","00:25:13","+02:00","false","false"
"Work","KLOTZ-445","2025-12-22","10:38:26","10:54:07","00:15:41","+02:00","false","false"
"Work","ENTRY-482","2025-12-22","10:59:41","11:49:48","00:50:07","+02:00","false","false"
